"TaxonKey","Country_Territory","Neighbor_Territory","Model_Index","Area_Index","CT_fishing_entity","NT_fishing_entity","n()","Same_Nation"
600525,"Belgium","Netherlands",100,0.901639344262295,"Belgium","Netherlands",2,"No"
600525,"Belgium","United Kingdom",100,0.986577181208054,"Belgium","United Kingdom",1,"No"
600525,"Belgium","France (Atlantic Coast)",100,0.959731543624161,"Belgium","France",2,"No"
600525,"Channel Isl. (UK)","United Kingdom",100,0.969230769230769,"Channel Isl. (UK)","United Kingdom",1,"No"
600525,"Channel Isl. (UK)","France (Atlantic Coast)",100,0.910828025477707,"Channel Isl. (UK)","France",2,"No"
600525,"Corsica (France)","Italy",100,0.887755102040816,"Corsica (France)","Italy",1,"No"
600525,"Corsica (France)","Sardinia (Italy)",100,0.592592592592593,"Corsica (France)","Sardinia (Italy)",NA,"No"
600525,"Corsica (France)","France (Mediterranean)",100,0.620689655172414,"Corsica (France)","France",2,"No"
600525,"Crete (Greece)","Greece",100,0.75,"Crete (Greece)","Greece",1,"No"
600525,"Crete (Greece)","Libya",100,0.979381443298969,"Crete (Greece)","Libya",2,"No"
600525,"Crete (Greece)","Egypt (Mediterranean)",100,0.666666666666667,"Crete (Greece)","Egypt",2,"No"
600525,"Croatia","Italy",100,0.896907216494845,"Croatia","Italy",1,"No"
600525,"Croatia","Slovenia",100,0.130434782608696,"Croatia","Slovenia",2,"No"
600525,"Croatia","Montenegro",100,0.130434782608696,"Croatia","Montenegro",2,"No"
600525,"Denmark (Baltic Sea)","Germany (Baltic Sea)",100,0.291666666666667,"Denmark","Germany",2,"No"
600525,"Denmark (Baltic Sea)","Poland",100,0.116883116883117,"Denmark","Poland",2,"No"
600525,"Denmark (Baltic Sea)","Sweden (Baltic)",100,0.19047619047619,"Denmark","Sweden",2,"No"
600525,"Denmark (Baltic Sea)","Sweden (West Coast)",100,0.235955056179775,"Denmark","Sweden",2,"No"
600525,"Denmark (Baltic Sea)","Denmark (North Sea)",100,0.413793103448276,"Denmark","Denmark",2,"Yes"
600525,"Denmark (North Sea)","Germany (North Sea)",100,0.466666666666667,"Denmark","Germany",2,"No"
600525,"Denmark (North Sea)","Norway",100,0.757575757575758,"Denmark","Norway",2,"No"
600525,"Denmark (North Sea)","United Kingdom",100,0.901840490797546,"Denmark","United Kingdom",1,"No"
600525,"Denmark (North Sea)","Sweden (West Coast)",100,0.304347826086957,"Denmark","Sweden",2,"No"
600525,"Denmark (North Sea)","Denmark (Baltic Sea)",100,0.586206896551724,"Denmark","Denmark",2,"Yes"
600525,"Egypt (Mediterranean)","Gaza Strip",100,0.428571428571429,"Egypt","Gaza Strip",2,"No"
600525,"Egypt (Mediterranean)","Greece",100,0.6,"Egypt","Greece",1,"No"
600525,"Egypt (Mediterranean)","Libya",100,0.95959595959596,"Egypt","Libya",2,"No"
600525,"Egypt (Mediterranean)","Crete (Greece)",100,0.333333333333333,"Egypt","Crete (Greece)",NA,"No"
600525,"Egypt (Mediterranean)","Israel (Mediterranean)",100,0.333333333333333,"Egypt","Israel",2,"No"
600525,"France (Atlantic Coast)","Belgium",100,0.0402684563758389,"France","Belgium",2,"No"
600525,"France (Atlantic Coast)","United Kingdom",100,0.75513698630137,"France","United Kingdom",1,"No"
600525,"France (Atlantic Coast)","Channel Isl. (UK)",100,0.089171974522293,"France","Channel Isl. (UK)",2,"No"
600525,"France (Atlantic Coast)","Spain (Northwest)",100,0.247368421052632,"France","Spain",2,"No"
600525,"France (Mediterranean)","Italy",100,0.828571428571429,"France","Italy",1,"No"
600525,"France (Mediterranean)","Corsica (France)",100,0.379310344827586,"France","Corsica (France)",NA,"No"
600525,"France (Mediterranean)","Sardinia (Italy)",100,0.470588235294118,"France","Sardinia (Italy)",NA,"No"
600525,"France (Mediterranean)","Balearic Island (Spain)",100,0.345454545454545,"France","Balearic Island (Spain)",NA,"No"
600525,"France (Mediterranean)","Spain (Mediterranean and Gulf of Cadiz)",100,0.625,"France","Spain (Mediterranean and Gulf of Cadiz)",NA,"No"
600525,"Gaza Strip","Egypt (Mediterranean)",100,0.571428571428571,"Gaza Strip","Egypt",2,"No"
600525,"Gaza Strip","Israel (Mediterranean)",100,0.4,"Gaza Strip","Israel",2,"No"
600525,"Germany (Baltic Sea)","Poland",100,0.243243243243243,"Germany","Poland",2,"No"
600525,"Germany (Baltic Sea)","Sweden (Baltic)",100,0.363636363636364,"Germany","Sweden",2,"No"
600525,"Germany (Baltic Sea)","Denmark (Baltic Sea)",100,0.708333333333333,"Germany","Denmark",2,"No"
600525,"Germany (North Sea)","Netherlands",100,0.56701030927835,"Germany","Netherlands",2,"No"
600525,"Germany (North Sea)","United Kingdom",100,0.91304347826087,"Germany","United Kingdom",1,"No"
600525,"Germany (North Sea)","Denmark (North Sea)",100,0.533333333333333,"Germany","Denmark",2,"No"
600525,"Greece","Albania",100,0.4,"Greece","Albania",2,"No"
600525,"Greece","Italy",100,0.966666666666667,"Greece","Italy",1,"No"
600525,"Greece","Libya",100,0.940594059405941,"Greece","Libya",2,"No"
600525,"Greece","Crete (Greece)",100,0.25,"Greece","Crete (Greece)",NA,"No"
600525,"Greece","Egypt (Mediterranean)",100,0.4,"Greece","Egypt",2,"No"
600525,"Ireland","United Kingdom",100,0.775043936731107,"Ireland","United Kingdom",1,"No"
600525,"Israel (Mediterranean)","Gaza Strip",100,0.6,"Israel","Gaza Strip",2,"No"
600525,"Israel (Mediterranean)","Egypt (Mediterranean)",100,0.666666666666667,"Israel","Egypt",2,"No"
600525,"Italy","Albania",100,0.0224719101123595,"Italy","Albania",2,"No"
600525,"Italy","Croatia",100,0.103092783505155,"Italy","Croatia",2,"No"
600525,"Italy","Greece",100,0.0333333333333333,"Italy","Greece",1,"No"
600525,"Italy","Libya",100,0.353159851301115,"Italy","Libya",2,"No"
600525,"Italy","Malta",100,0.0386740331491713,"Italy","Malta",2,"No"
600525,"Italy","Slovenia",100,0.0169491525423729,"Italy","Slovenia",2,"No"
600525,"Italy","Montenegro",100,0.0169491525423729,"Italy","Montenegro",2,"No"
600525,"Italy","Corsica (France)",100,0.112244897959184,"Italy","Corsica (France)",NA,"No"
600525,"Italy","Sicily (Italy)",100,0.230088495575221,"Italy","Sicily (Italy)",NA,"No"
600525,"Italy","Sardinia (Italy)",100,0.155339805825243,"Italy","Sardinia (Italy)",NA,"No"
600525,"Italy","France (Mediterranean)",100,0.171428571428571,"Italy","France",2,"No"
600525,"Libya","Greece",100,0.0594059405940594,"Libya","Greece",1,"No"
600525,"Libya","Italy",100,0.646840148698885,"Libya","Italy",1,"No"
600525,"Libya","Malta",100,0.0686274509803922,"Libya","Malta",2,"No"
600525,"Libya","Tunisia",100,0.349315068493151,"Libya","Tunisia",2,"No"
600525,"Libya","Crete (Greece)",100,0.0206185567010309,"Libya","Crete (Greece)",NA,"No"
600525,"Libya","Sicily (Italy)",100,0.353741496598639,"Libya","Sicily (Italy)",NA,"No"
600525,"Libya","Egypt (Mediterranean)",100,0.0404040404040404,"Libya","Egypt",2,"No"
600525,"Malta","Italy",100,0.961325966850829,"Malta","Italy",1,"No"
600525,"Malta","Libya",100,0.931372549019608,"Malta","Libya",2,"No"
600525,"Malta","Tunisia",100,0.879310344827586,"Malta","Tunisia",2,"No"
600525,"Malta","Sicily (Italy)",100,0.88135593220339,"Malta","Sicily (Italy)",NA,"No"
600525,"Montenegro","Albania",100,0.571428571428571,"Montenegro","Albania",2,"No"
600525,"Montenegro","Croatia",100,0.869565217391304,"Montenegro","Croatia",2,"No"
600525,"Montenegro","Italy",100,0.983050847457627,"Montenegro","Italy",1,"No"
600525,"Morocco (Central)","Portugal",100,0.942857142857143,"Morocco","Portugal",1,"No"
600525,"Morocco (Central)","Morocco (Mediterranean)",100,0.818181818181818,"Morocco","Morocco",3,"Yes"
600525,"Morocco (Central)","Spain (Mediterranean and Gulf of Cadiz)",100,0.967741935483871,"Morocco","Spain (Mediterranean and Gulf of Cadiz)",NA,"No"
600525,"Morocco (Mediterranean)","Algeria",100,0.785714285714286,"Morocco","Algeria",2,"No"
600525,"Morocco (Mediterranean)","Morocco (Central)",100,0.181818181818182,"Morocco","Morocco",3,"Yes"
600525,"Morocco (Mediterranean)","Spain (Mediterranean and Gulf of Cadiz)",100,0.869565217391304,"Morocco","Spain (Mediterranean and Gulf of Cadiz)",NA,"No"
600525,"Netherlands","Belgium",100,0.0983606557377049,"Netherlands","Belgium",2,"No"
600525,"Netherlands","Germany (North Sea)",100,0.43298969072165,"Netherlands","Germany",2,"No"
600525,"Netherlands","United Kingdom",100,0.889112903225806,"Netherlands","United Kingdom",1,"No"
600525,"Norway","United Kingdom",100,0.746192893401015,"Norway","United Kingdom",1,"No"
600525,"Norway","Sweden (West Coast)",100,0.12280701754386,"Norway","Sweden",2,"No"
600525,"Norway","Denmark (North Sea)",100,0.242424242424242,"Norway","Denmark",2,"No"
600525,"Poland","Germany (Baltic Sea)",100,0.756756756756757,"Poland","Germany",2,"No"
600525,"Poland","Sweden (Baltic)",100,0.64,"Poland","Sweden",2,"No"
600525,"Poland","Denmark (Baltic Sea)",100,0.883116883116883,"Poland","Denmark",2,"No"
600525,"Portugal","Morocco (Central)",100,0.0571428571428571,"Portugal","Morocco",3,"No"
600525,"Portugal","Spain (Mediterranean and Gulf of Cadiz)",100,0.645161290322581,"Portugal","Spain (Mediterranean and Gulf of Cadiz)",NA,"No"
600525,"Portugal","Spain (Northwest)",100,0.5875,"Portugal","Spain",2,"No"
600525,"Sardinia (Italy)","Algeria",100,0.507692307692308,"Sardinia (Italy)","Algeria",2,"No"
600525,"Sardinia (Italy)","Italy",100,0.844660194174757,"Sardinia (Italy)","Italy",1,"No"
600525,"Sardinia (Italy)","Tunisia",100,0.614457831325301,"Sardinia (Italy)","Tunisia",2,"No"
600525,"Sardinia (Italy)","Corsica (France)",100,0.407407407407407,"Sardinia (Italy)","Corsica (France)",NA,"No"
600525,"Sardinia (Italy)","Sicily (Italy)",100,0.619047619047619,"Sardinia (Italy)","Sicily (Italy)",NA,"No"
600525,"Sardinia (Italy)","Balearic Island (Spain)",100,0.372549019607843,"Sardinia (Italy)","Balearic Island (Spain)",NA,"No"
600525,"Sardinia (Italy)","France (Mediterranean)",100,0.529411764705882,"Sardinia (Italy)","France",2,"No"
600525,"Sardinia (Italy)","Spain (Mediterranean and Gulf of Cadiz)",100,0.652173913043478,"Sardinia (Italy)","Spain (Mediterranean and Gulf of Cadiz)",NA,"No"
600525,"Sicily (Italy)","Italy",100,0.769911504424779,"Sicily (Italy)","Italy",1,"No"
600525,"Sicily (Italy)","Libya",100,0.646258503401361,"Sicily (Italy)","Libya",2,"No"
600525,"Sicily (Italy)","Malta",100,0.11864406779661,"Sicily (Italy)","Malta",2,"No"
600525,"Sicily (Italy)","Tunisia",100,0.495145631067961,"Sicily (Italy)","Tunisia",2,"No"
600525,"Sicily (Italy)","Sardinia (Italy)",100,0.380952380952381,"Sicily (Italy)","Sardinia (Italy)",NA,"No"
600525,"Slovenia","Croatia",100,0.869565217391304,"Slovenia","Croatia",2,"No"
600525,"Slovenia","Italy",100,0.983050847457627,"Slovenia","Italy",1,"No"
600525,"Spain (Mediterranean and Gulf of Cadiz)","Algeria",100,0.354838709677419,"Spain (Mediterranean and Gulf of Cadiz)","Algeria",2,"No"
600525,"Spain (Mediterranean and Gulf of Cadiz)","Portugal",100,0.354838709677419,"Spain (Mediterranean and Gulf of Cadiz)","Portugal",1,"No"
600525,"Spain (Mediterranean and Gulf of Cadiz)","Sardinia (Italy)",100,0.347826086956522,"Spain (Mediterranean and Gulf of Cadiz)","Sardinia (Italy)",NA,"No"
600525,"Spain (Mediterranean and Gulf of Cadiz)","Balearic Island (Spain)",100,0.240506329113924,"Spain (Mediterranean and Gulf of Cadiz)","Balearic Island (Spain)",NA,"No"
600525,"Spain (Mediterranean and Gulf of Cadiz)","France (Mediterranean)",100,0.375,"Spain (Mediterranean and Gulf of Cadiz)","France",2,"No"
600525,"Spain (Mediterranean and Gulf of Cadiz)","Morocco (Central)",100,0.032258064516129,"Spain (Mediterranean and Gulf of Cadiz)","Morocco",3,"No"
600525,"Spain (Mediterranean and Gulf of Cadiz)","Morocco (Mediterranean)",100,0.130434782608696,"Spain (Mediterranean and Gulf of Cadiz)","Morocco",3,"No"
600525,"Spain (Northwest)","Portugal",100,0.4125,"Spain","Portugal",1,"No"
600525,"Spain (Northwest)","France (Atlantic Coast)",100,0.752631578947368,"Spain","France",2,"No"
600525,"Sweden (Baltic)","Germany (Baltic Sea)",100,0.636363636363636,"Sweden","Germany",2,"No"
600525,"Sweden (Baltic)","Poland",100,0.36,"Sweden","Poland",2,"No"
600525,"Sweden (Baltic)","Sweden (West Coast)",100,0.567567567567568,"Sweden","Sweden",2,"Yes"
600525,"Sweden (Baltic)","Denmark (Baltic Sea)",100,0.80952380952381,"Sweden","Denmark",2,"No"
600525,"Sweden (West Coast)","Norway",100,0.87719298245614,"Sweden","Norway",2,"No"
600525,"Sweden (West Coast)","Sweden (Baltic)",100,0.432432432432432,"Sweden","Sweden",2,"Yes"
600525,"Sweden (West Coast)","Denmark (Baltic Sea)",100,0.764044943820225,"Sweden","Denmark",2,"No"
600525,"Sweden (West Coast)","Denmark (North Sea)",100,0.695652173913043,"Sweden","Denmark",2,"No"
600525,"Tunisia","Algeria",100,0.392857142857143,"Tunisia","Algeria",2,"No"
600525,"Tunisia","Libya",100,0.650684931506849,"Tunisia","Libya",2,"No"
600525,"Tunisia","Malta",100,0.120689655172414,"Tunisia","Malta",2,"No"
600525,"Tunisia","Sicily (Italy)",100,0.504854368932039,"Tunisia","Sicily (Italy)",NA,"No"
600525,"Tunisia","Sardinia (Italy)",100,0.385542168674699,"Tunisia","Sardinia (Italy)",NA,"No"
600525,"United Kingdom","Belgium",100,0.0134228187919463,"United Kingdom","Belgium",2,"No"
600525,"United Kingdom","Germany (North Sea)",100,0.0869565217391304,"United Kingdom","Germany",2,"No"
600525,"United Kingdom","Ireland",100,0.224956063268893,"United Kingdom","Ireland",2,"No"
600525,"United Kingdom","Netherlands",100,0.110887096774194,"United Kingdom","Netherlands",2,"No"
600525,"United Kingdom","Norway",100,0.253807106598985,"United Kingdom","Norway",2,"No"
600525,"United Kingdom","Channel Isl. (UK)",100,0.0307692307692308,"United Kingdom","Channel Isl. (UK)",2,"No"
600525,"United Kingdom","France (Atlantic Coast)",100,0.24486301369863,"United Kingdom","France",2,"No"
600525,"United Kingdom","Denmark (North Sea)",100,0.098159509202454,"United Kingdom","Denmark",2,"No"
600526,"France (Mediterranean)","Spain (Mediterranean and Gulf of Cadiz)",100,0.931034482758621,"France","Spain (Mediterranean and Gulf of Cadiz)",NA,"No"
600526,"Mauritania","Senegal",100,0.0588235294117647,"Mauritania","Senegal",2,"No"
600526,"Mauritania","Morocco (South)",100,0.157894736842105,"Mauritania","Morocco",3,"No"
600526,"Morocco (Central)","Portugal",100,0.875,"Morocco","Portugal",1,"No"
600526,"Morocco (Central)","Morocco (Mediterranean)",100,0.333333333333333,"Morocco","Morocco",3,"Yes"
600526,"Morocco (Central)","Morocco (South)",100,0.6,"Morocco","Morocco",3,"Yes"
600526,"Morocco (Central)","Spain (Mediterranean and Gulf of Cadiz)",100,0.931034482758621,"Morocco","Spain (Mediterranean and Gulf of Cadiz)",NA,"No"
600526,"Morocco (Mediterranean)","Morocco (Central)",100,0.666666666666667,"Morocco","Morocco",3,"Yes"
600526,"Morocco (Mediterranean)","Spain (Mediterranean and Gulf of Cadiz)",100,0.964285714285714,"Morocco","Spain (Mediterranean and Gulf of Cadiz)",NA,"No"
600526,"Morocco (South)","Mauritania",100,0.842105263157895,"Morocco","Mauritania",2,"No"
600526,"Morocco (South)","Morocco (Central)",100,0.4,"Morocco","Morocco",3,"Yes"
600526,"Portugal","Morocco (Central)",100,0.125,"Portugal","Morocco",3,"No"
600526,"Portugal","Spain (Mediterranean and Gulf of Cadiz)",100,0.658536585365854,"Portugal","Spain (Mediterranean and Gulf of Cadiz)",NA,"No"
600526,"Portugal","Spain (Northwest)",100,0.0666666666666667,"Portugal","Spain",2,"No"
600526,"Senegal","Mauritania",100,0.941176470588235,"Senegal","Mauritania",2,"No"
600526,"Spain (Mediterranean and Gulf of Cadiz)","Portugal",100,0.341463414634146,"Spain (Mediterranean and Gulf of Cadiz)","Portugal",1,"No"
600526,"Spain (Mediterranean and Gulf of Cadiz)","France (Mediterranean)",100,0.0689655172413793,"Spain (Mediterranean and Gulf of Cadiz)","France",2,"No"
600526,"Spain (Mediterranean and Gulf of Cadiz)","Morocco (Central)",100,0.0689655172413793,"Spain (Mediterranean and Gulf of Cadiz)","Morocco",3,"No"
600526,"Spain (Mediterranean and Gulf of Cadiz)","Morocco (Mediterranean)",100,0.0357142857142857,"Spain (Mediterranean and Gulf of Cadiz)","Morocco",3,"No"
600526,"Spain (Northwest)","Portugal",100,0.933333333333333,"Spain","Portugal",1,"No"
600527,"Namibia","South Africa (Atlantic Coast)",100,0.936170212765957,"Namibia","South Africa (Atlantic Coast)",NA,"No"
600527,"South Africa (Atlantic Coast)","Namibia",100,0.0638297872340425,"South Africa (Atlantic Coast)","Namibia",2,"No"
600527,"South Africa (Atlantic Coast)","South Africa (Indian Ocean Coast)",100,0.50561797752809,"South Africa (Atlantic Coast)","South Africa",2,"No"
600527,"South Africa (Indian Ocean Coast)","South Africa (Atlantic Coast)",100,0.49438202247191,"South Africa","South Africa (Atlantic Coast)",NA,"No"
600529,"Belgium","Netherlands",100,0.833333333333333,"Belgium","Netherlands",2,"No"
600529,"Belgium","United Kingdom",100,0.972789115646258,"Belgium","United Kingdom",1,"No"
600529,"Belgium","France (Atlantic Coast)",100,0.5,"Belgium","France",2,"No"
600529,"Croatia","Italy",100,0.4,"Croatia","Italy",1,"No"
600529,"Croatia","Slovenia",100,0.5,"Croatia","Slovenia",2,"No"
600529,"Denmark (Baltic Sea)","Germany (Baltic Sea)",100,0.342465753424658,"Denmark","Germany",2,"No"
600529,"Denmark (Baltic Sea)","Poland",100,0.25,"Denmark","Poland",2,"No"
600529,"Denmark (Baltic Sea)","Sweden (Baltic)",100,0.494736842105263,"Denmark","Sweden",2,"No"
600529,"Denmark (Baltic Sea)","Sweden (West Coast)",100,0.272727272727273,"Denmark","Sweden",2,"No"
600529,"Denmark (Baltic Sea)","Denmark (North Sea)",100,0.172413793103448,"Denmark","Denmark",2,"Yes"
600529,"Denmark (North Sea)","Germany (North Sea)",100,0.615384615384615,"Denmark","Germany",2,"No"
600529,"Denmark (North Sea)","Norway",100,0.827586206896552,"Denmark","Norway",2,"No"
600529,"Denmark (North Sea)","United Kingdom",100,0.934640522875817,"Denmark","United Kingdom",1,"No"
600529,"Denmark (North Sea)","Sweden (West Coast)",100,0.642857142857143,"Denmark","Sweden",2,"No"
600529,"Denmark (North Sea)","Denmark (Baltic Sea)",100,0.827586206896552,"Denmark","Denmark",2,"Yes"
600529,"Estonia","Finland",100,0.5,"Estonia","Finland",2,"No"
600529,"Estonia","Latvia",100,0.857142857142857,"Estonia","Latvia",2,"No"
600529,"Estonia","Russia (Baltic Sea)",100,0.875,"Estonia","Russian Federation",6,"No"
600529,"Estonia","Sweden (Baltic)",100,0.979166666666667,"Estonia","Sweden",2,"No"
600529,"Finland","Estonia",100,0.5,"Finland","Estonia",2,"No"
600529,"Finland","Russia (Baltic Sea)",100,0.875,"Finland","Russian Federation",6,"No"
600529,"Finland","Sweden (Baltic)",100,0.979166666666667,"Finland","Sweden",2,"No"
600529,"France (Atlantic Coast)","Belgium",100,0.5,"France","Belgium",2,"No"
600529,"France (Atlantic Coast)","United Kingdom",100,0.972789115646258,"France","United Kingdom",1,"No"
600529,"France (Atlantic Coast)","Spain (Northwest)",100,0.2,"France","Spain",2,"No"
600529,"Germany (Baltic Sea)","Poland",100,0.390243902439024,"Germany","Poland",2,"No"
600529,"Germany (Baltic Sea)","Sweden (Baltic)",100,0.652777777777778,"Germany","Sweden",2,"No"
600529,"Germany (Baltic Sea)","Denmark (Baltic Sea)",100,0.657534246575342,"Germany","Denmark",2,"No"
600529,"Germany (North Sea)","Netherlands",100,0.555555555555556,"Germany","Netherlands",2,"No"
600529,"Germany (North Sea)","United Kingdom",100,0.89937106918239,"Germany","United Kingdom",1,"No"
600529,"Germany (North Sea)","Denmark (North Sea)",100,0.384615384615385,"Germany","Denmark",2,"No"
600529,"Ireland","United Kingdom",100,0.790055248618785,"Ireland","United Kingdom",1,"No"
600529,"Italy","Croatia",100,0.6,"Italy","Croatia",2,"No"
600529,"Italy","Slovenia",100,0.6,"Italy","Slovenia",2,"No"
600529,"Latvia","Estonia",100,0.142857142857143,"Latvia","Estonia",2,"No"
600529,"Latvia","Lithuania",100,0.454545454545455,"Latvia","Lithuania",2,"No"
600529,"Latvia","Sweden (Baltic)",100,0.886792452830189,"Latvia","Sweden",2,"No"
600529,"Lithuania","Latvia",100,0.545454545454545,"Lithuania","Latvia",2,"No"
600529,"Lithuania","Russia (Baltic Sea)",100,0.583333333333333,"Lithuania","Russian Federation",6,"No"
600529,"Lithuania","Sweden (Baltic)",100,0.903846153846154,"Lithuania","Sweden",2,"No"
600529,"Netherlands","Belgium",100,0.166666666666667,"Netherlands","Belgium",2,"No"
600529,"Netherlands","Germany (North Sea)",100,0.444444444444444,"Netherlands","Germany",2,"No"
600529,"Netherlands","United Kingdom",100,0.877300613496933,"Netherlands","United Kingdom",1,"No"
600529,"Norway","United Kingdom",100,0.74869109947644,"Norway","United Kingdom",1,"No"
600529,"Norway","Sweden (West Coast)",100,0.272727272727273,"Norway","Sweden",2,"No"
600529,"Norway","Denmark (North Sea)",100,0.172413793103448,"Norway","Denmark",2,"No"
600529,"Poland","Germany (Baltic Sea)",100,0.609756097560976,"Poland","Germany",2,"No"
600529,"Poland","Russia (Baltic Sea)",100,0.304347826086957,"Poland","Russian Federation",6,"No"
600529,"Poland","Sweden (Baltic)",100,0.746031746031746,"Poland","Sweden",2,"No"
600529,"Poland","Denmark (Baltic Sea)",100,0.75,"Poland","Denmark",2,"No"
600529,"Portugal","Spain (Mediterranean and Gulf of Cadiz)",100,0.0555555555555556,"Portugal","Spain (Mediterranean and Gulf of Cadiz)",NA,"No"
600529,"Portugal","Spain (Northwest)",100,0.0555555555555556,"Portugal","Spain",2,"No"
600529,"Russia (Baltic Sea)","Estonia",100,0.125,"Russian Federation","Estonia",2,"No"
600529,"Russia (Baltic Sea)","Finland",100,0.125,"Russian Federation","Finland",2,"No"
600529,"Russia (Baltic Sea)","Lithuania",100,0.416666666666667,"Russian Federation","Lithuania",2,"No"
600529,"Russia (Baltic Sea)","Poland",100,0.695652173913043,"Russian Federation","Poland",2,"No"
600529,"Russia (Baltic Sea)","Sweden (Baltic)",100,0.87037037037037,"Russian Federation","Sweden",2,"No"
600529,"Slovenia","Croatia",100,0.5,"Slovenia","Croatia",2,"No"
600529,"Slovenia","Italy",100,0.4,"Slovenia","Italy",1,"No"
600529,"Spain (Mediterranean and Gulf of Cadiz)","Portugal",100,0.944444444444444,"Spain (Mediterranean and Gulf of Cadiz)","Portugal",1,"No"
600529,"Spain (Northwest)","Portugal",100,0.944444444444444,"Spain","Portugal",1,"No"
600529,"Spain (Northwest)","France (Atlantic Coast)",100,0.8,"Spain","France",2,"No"
600529,"Sweden (Baltic)","Estonia",100,0.0208333333333333,"Sweden","Estonia",2,"No"
600529,"Sweden (Baltic)","Finland",100,0.0208333333333333,"Sweden","Finland",2,"No"
600529,"Sweden (Baltic)","Germany (Baltic Sea)",100,0.347222222222222,"Sweden","Germany",2,"No"
600529,"Sweden (Baltic)","Latvia",100,0.113207547169811,"Sweden","Latvia",2,"No"
600529,"Sweden (Baltic)","Lithuania",100,0.0961538461538462,"Sweden","Lithuania",2,"No"
600529,"Sweden (Baltic)","Poland",100,0.253968253968254,"Sweden","Poland",2,"No"
600529,"Sweden (Baltic)","Russia (Baltic Sea)",100,0.12962962962963,"Sweden","Russian Federation",6,"No"
600529,"Sweden (Baltic)","Sweden (West Coast)",100,0.276923076923077,"Sweden","Sweden",2,"Yes"
600529,"Sweden (Baltic)","Denmark (Baltic Sea)",100,0.505263157894737,"Sweden","Denmark",2,"No"
600529,"Sweden (West Coast)","Norway",100,0.727272727272727,"Sweden","Norway",2,"No"
600529,"Sweden (West Coast)","Sweden (Baltic)",100,0.723076923076923,"Sweden","Sweden",2,"Yes"
600529,"Sweden (West Coast)","Denmark (Baltic Sea)",100,0.727272727272727,"Sweden","Denmark",2,"No"
600529,"Sweden (West Coast)","Denmark (North Sea)",100,0.357142857142857,"Sweden","Denmark",2,"No"
600529,"United Kingdom","Belgium",100,0.0272108843537415,"United Kingdom","Belgium",2,"No"
600529,"United Kingdom","Germany (North Sea)",100,0.10062893081761,"United Kingdom","Germany",2,"No"
600529,"United Kingdom","Ireland",100,0.209944751381215,"United Kingdom","Ireland",2,"No"
600529,"United Kingdom","Netherlands",100,0.122699386503067,"United Kingdom","Netherlands",2,"No"
600529,"United Kingdom","Norway",100,0.25130890052356,"United Kingdom","Norway",2,"No"
600529,"United Kingdom","France (Atlantic Coast)",100,0.0272108843537415,"United Kingdom","France",2,"No"
600529,"United Kingdom","Denmark (North Sea)",100,0.065359477124183,"United Kingdom","Denmark",2,"No"
600530,"Canada (East Coast)","USA (East Coast)",100,0.909090909090909,"Canada","USA",3,"No"
600530,"USA (East Coast)","Canada (East Coast)",100,0.0909090909090909,"USA","Canada",3,"No"
600531,"China","Taiwan",100,0.0816326530612245,"China","Taiwan",2,"No"
600531,"China","Japan (main islands)",100,0.415584415584416,"China","Japan",2,"No"
600531,"Japan (main islands)","China",100,0.584415584415584,"Japan","China",2,"No"
600531,"Japan (main islands)","Taiwan",100,0.111111111111111,"Japan","Taiwan",2,"No"
600531,"Taiwan","China",100,0.918367346938776,"Taiwan","China",2,"No"
600531,"Taiwan","Japan (main islands)",100,0.888888888888889,"Taiwan","Japan",2,"No"
600532,"Canada (East Coast)","USA (East Coast)",100,0.9375,"Canada","USA",3,"No"
600532,"USA (East Coast)","Canada (East Coast)",100,0.0625,"USA","Canada",3,"No"
600545,"Bahamas","USA (East Coast)",100,0.954838709677419,"Bahamas","USA",3,"No"
600545,"USA (East Coast)","Bahamas",100,0.0451612903225806,"USA","Bahamas",2,"No"
600545,"USA (East Coast)","USA (Gulf of Mexico)",100,0.0326797385620915,"USA","USA",3,"Yes"
600545,"USA (Gulf of Mexico)","USA (East Coast)",100,0.967320261437909,"USA","USA",3,"Yes"
600547,"Aruba (Netherlands)","Venezuela",100,0.966666666666667,"Aruba (Netherlands)","Venezuela",2,"No"
600547,"Bonaire (Netherlands)","Venezuela",100,0.97752808988764,"Bonaire (Netherlands)","Venezuela",2,"No"
600547,"Brazil","French Guiana",100,0.00476947535771065,"Brazil","French Guiana",2,"No"
600547,"Brazil","Brazil (Fernando de Noronha)",100,0.0141732283464567,"Brazil","Brazil (Fernando de Noronha)",NA,"No"
600547,"Brazil (Fernando de Noronha)","Brazil",100,0.985826771653543,"Brazil (Fernando de Noronha)","Brazil",1,"No"
600547,"Colombia (Caribbean)","Venezuela",100,0.945652173913043,"Colombia","Venezuela",2,"No"
600547,"French Guiana","Brazil",100,0.995230524642289,"French Guiana","Brazil",1,"No"
600547,"Grenada","Trinidad & Tobago",100,0.727272727272727,"Grenada","Trinidad & Tobago",2,"No"
600547,"Grenada","Venezuela",100,0.966666666666667,"Grenada","Venezuela",2,"No"
600547,"Guyana","Trinidad & Tobago",100,0.8,"Guyana","Trinidad & Tobago",2,"No"
600547,"Guyana","Venezuela",100,0.97752808988764,"Guyana","Venezuela",2,"No"
600547,"Trinidad & Tobago","Grenada",100,0.272727272727273,"Trinidad & Tobago","Grenada",2,"No"
